Data Number,Codes,Site Name,Latitude,Longitude,Elevation,Min. Depth,Max Depth,No. Temperatures,Temp. Gradient,No. Conductivities,Conductivity,No. Heat Production,Heat Production,Heat Flow,Red. Heat Flow,No. Sites,Reference No.
SU 192,EBAFAB,TYMSK10P,60,82,76,1530,2900,4,38,,1.76,,,67,1,10,
SU 193,EEAFAB,KAREN400,60.1667,71.5,80,2000,3000,5,36,,1.71,,,59,1,10,
SU 194,EEAFAB,S.CHUP28,60.3333,72.7,82,2430,3100,3,35,,1.7,,,57,1,10,
SU 195,EEAFAB,UGUTSK1,60.5,74,48,2170,2660,4,32,,1.68,,,49,1,10,
SU 196,EEAFAB,SSHAP126,60.5667,70.5,76,2000,2850,4,32,,1.97,,,59,1,10,
SU 197,EEAFAB,YU-ERG25,60.6667,69,36,2600,3010,3,38,,1.8,,,63,1,10,
SU 198,EEAFAB,SALYM209,60.6667,71.75,46,1500,2500,4,41,,1.7,,,63,1,10,
SU 199,EEAFAB,SEVSK296,60.9333,70.6667,50,1600,2500,4,42,,1.71,,,63,1,10,
SU 200,EEAFAB,U-ERM346,60.7833,76.0833,88,1760,2500,5,43,,1.7,,,65,1,10,
SU 201,EEAFAB,MEDVED7,60.8333,77.1167,42,2140,2450,3,35,,1.75,,,54,1,10,
SU 202,EEAFAB,MSALYM70,60.8333,70.8333,56,2310,2830,3,49,,1.67,,,73,1,10,
SU 203,EEAFAB,ALEKS224,60.8833,70.5667,44,2000,2940,5,38,,1.67,,,57,1,10,
SU 204,EEAFAB,NVART141,60.9167,76.75,41,1680,2460,4,41,,1.66,,,61,1,10,
SU 205,EEAFAB,REPEV189,61.1667,70.8,35,2390,2900,4,40,,1.68,,,59,1,10,
SU 206,EEAFAB,S.REP177,61.25,70.8,50,2320,3040,3,39,,1.64,,,56,1,10,
SU 207,EEAFAB,SSOROM24,61.3667,77.25,75,1890,2610,5,37,,1.75,,,56,1,10,
SU 208,EEAFAB,GALYAN2,61.4667,68.2333,35,2500,2750,4,42,,1.55,,,57,1,10,
SU 209,EEAFAB,SURYEV32,61.4167,75.5,57,1850,2640,4,42,,1.79,,,64,1,10,
SU 210,,AGANSK12,61.5,76.1667,,,,,,,,,,70,2,,
SU 211,EEAFAB,LUNOV28,61.5,75.5,59,1840,2650,5,43,,1.71,,,63,1,10,
SU 212,EEAFAB,KALMA2/1,61.6333,67.1667,25,1460,2460,4,56,,1.49,,,71,1,10,
SU 213,EEAFAB,GORSHKO3,61.6667,70.6667,60,2250,2950,4,40,,1.67,,,59,1,10,
SU 214,EEAFAB,VMOH1/97,61.7167,73.75,77,1890,2800,5,34,,1.72,,,49,1,10,
SU 215,EEAFAB,VACHIM14,61.8333,72.3333,74,1970,2710,3,33,,1.67,,,48,1,10,
SU 216,EEAFAB,VANYE103,61.8333,77.1667,76,1740,2610,5,34,,1.72,,,50,1,10,
SU 217,EEAFAB,YUEGAN57,61.8667,75.1167,64,500,2240,6,36,,1.9,,,58,1,10,
SU 218,EEAFAB,KURRAG3,62,76,74,1920,2770,5,34,,1.85,,,52,1,10,
SU 219,EEAFAB,VOSTOK40,62.05,71.9333,56,2070,2790,4,33,,1.69,,,49,1,10,
SU 220,EEAFAB,RUSSK199,62.0667,73.3333,65,2110,2630,3,36,,1.65,,,50,1,10,
SU 221,EEAFAB,KARTUR52,62.1667,71.3333,80,1760,2900,6,26,,2.3,,,51,1,10,
SU 222,EEAFAB,ZAPVAT51,62.2333,75,72,1940,2850,5,37,,1.8,,,58,1,10,
SU 223,EEAFAB,SAMPU196,62.2333,76.8333,72,2000,2990,4,35,,1.7,,,50,1,10,
SU 224,EEAFAC,AYIPIM9,62.25,71,81,1500,3000,7,35,,1.76,,,52,1,10,
SU 225,EEAFAC,KAREM142,62.25,66.55,22,1750,2410,4,43,,1.63,,,59,1,10,
SU 226,EEAFAB,VSARD104,62.25,76.5,80,2720,3080,3,31,,1.75,,,49,1,10,
SU 227,EEAFAB,IMINSKA8,62.35,73.5,79,2270,2870,5,34,,1.84,,,54,1,10,
SU 228,EEAFAB,SVATYE47,62.35,75,85,1900,2860,3,33,,1.79,,,52,1,10,
SU 229,EEAFAB,V-YAGU67,62.3833,74,77,2260,2820,5,36,,1.79,,,56,1,10,
SU 230,EEAFAB,GRIBNAY5,62.5667,75,91,1970,2840,4,36,,1.76,,,56,1,10,
SU 231,EEAFAB,VYAGU257,62.6667,74.65,69,2380,2910,4,33,,1.75,,,51,1,10,
SU 232,EEAFAB,VYINT168,63,76,112,2000,3200,5,33,,1.8,,,52,1,10,
SU 233,EEAFAB,SERKA162,63.1667,78.7667,90,2570,3370,4,34,,1.78,,,54,1,10,
SU 234,EEAFAB,VPYAKUT1,63.5833,74,97,2500,3080,4,36,,1.8,,,59,1,10,
SU 235,EEAFAB,YUETY172,63.75,77.6667,63,2630,3210,5,33,,1.68,,,51,1,10,
SU 236,EEAFAB,KHARU221,63.9167,74.75,107,2140,3000,4,34,,1.78,,,54,1,10,
SU 237,EEAFAB,SPAMYA31,64,74.25,117,500,3100,999,32,,1.76,,,52,1,10,
SU 238,EEAFAB,AIYKH101,64,72.2333,106,2110,2830,5,31,,1.84,,,51,1,10,
SU 239,EEAFAB,UMSEISK4,64.1167,74.3667,103,1000,3000,999,37,,1.69,,,56,1,10,
SU 240,EEAFAB,N.PUR112,64.2667,75.25,86,1500,2850,6,34,,1.85,,,56,1,10,
SU 241,,NKOMS450,64.3333,76,,,,,,,,,,57,2,,
SU 242,EEAFAB,VTARAS94,64.3333,78,42,2670,2990,4,28,,1.77,,,51,1,10,
SU 243,EEAFAB,SKOMS450,64.75,75.25,75,500,2650,999,33,,1.78,,,52,1,10,
SU 244,EEAFAB,SR-PUR38,64.75,76.5,46,2130,3030,999,34,,1.76,,,56,1,10,
SU 245,EEAFAB,VCHAS157,64.9167,80.1833,29,1040,3600,8,30,,1.82,,,49,1,10,
SU 246,EEAFAB,SEVPUR53,64.95,76.5,52,2570,3010,4,33,,1.71,,,52,1,10,
SU 247,EEAFAB,VTARKO71,65,78.2667,35,1240,3900,999,34,,1.72,,,54,1,10,
SU 248,EEAFAB,CHASE230,65.25,80.5,49,940,3130,999,32,,1.84,,,52,1,10,
SU 249,EEAFAB,YUPYR214,65.3333,78.2667,50,1300,3210,999,28,,1.82,,,47,1,10,
SU 250,EEAFAB,SURENG58,66.1167,76.75,68,2560,2960,4,28,,1.87,,,50,1,10,
SU 251,EEAFAB,SURENG80,66.5,76.5,68,1145,2893,5,29,,1.88,,,50,1,10,
SU 252,EEAFAB,SANDIBI5,66.6333,73.3333,9,1100,2940,999,31,,1.78,,,51,1,10,
SU 253,EEAFAB,SZAPOL38,66.8833,79.7667,17,500,3150,5,31,,1.69,,,51,1,10,
SU 254,EEAFAC,YUYAM200,67.5,72,30,820,2460,999,33,,1.68,,,48,1,10,
SU 255,EEAFAC,ZYARO300,67.8,70.9,10,750,2240,999,34,,1.75,,,50,1,10,
SU 256,EEAFAB,VNOVO151,67.9167,73.25,8,1830,3430,6,35,,1.72,,,57,1,10,
SU 257,EEAFAB,SALETSK1,69.6667,75,10,1820,3140,13,29,,1.8,,,49,1,10,
SU 258,EEAFAC,SR.KRU25,70.5667,67.3333,9,750,1780,999,42,,1.7,,,54,1,10,
SU 259,EEAFAC,SBOVAN66,70.6333,68,8,500,1960,999,40,,1.78,,,54,1,10,
SU 260,EEAFAC,STAMBE13,71.75,71.3667,22,1850,2850,5,60,,1.8,,,53,1,10,
SU 261,EEAFAC,VATEGAN4,62.3,75,,,,,36,,1.76,,,54,1,10,
SU 262,ECAFAD,KARGASO1,59,81.2333,57,500,2900,5,34,,1.75,,,67,1,1,81
SU 263,ECAFJD,TYMSKI1,59.75,81.8667,,,1850,999,,,,,,52,1,5,74
SU 264,ECAFAD,BEREGOV1,59.5,83.0833,110,500,2410,3,31,,1.81,,,63,1,14,85
SU 265,ECAFAD,VEZDEHOD,59.5833,85.7333,147,400,2880,999,27,,1.74,,,51,1,1,81
SU 266,ECAFAE,PAIDUGI1,59.7333,86.1,143,500,2480,6,25,,1.89,,,52,1,1,81
SU 267,ECAFAE,KASSKII1,59.3,88.4833,103,500,1580,8,23,,1.91,,,50,1,1,81
SU 268,ECAFAE,DOBRINS1,58,64.2833,101,745,950,5,37,,1.4,,,71,1,1,81
SU 269,ECAFAE,TURINSK1,58.0833,63.75,81,470,970,6,42,,1.4,,,80,1,1,81
SU 270,ECAFAE,GRISHKI8,58.9,63.8833,75,440,610,3,38,,1.31,,,75,1,1,81
SU 271,ECAFAE,VLADIMIR,58.2167,66,74,500,1660,5,26,,1.6,,,54,3,1,81
SU 272,ECAFAE,TOBOLSKI,58.8333,68.3333,44,500,2240,4,34,,1.62,,,65,2,1,81
SU 273,,TOBOLS39,58.25,68.1667,,,,,,,,,,51,2,,
SU 274,ECAFAE,BRONNIK1,58.4667,68.45,45,500,2330,6,34,,1.59,,,63,1,14,85
SU 275,ECAFAE,RAKITIN1,58.5833,69,127,500,1500,4,27,,1.6,,,54,1,1,81
SU 276,ECAFAE,TURTASS1,58.3,69.1167,96,500,2030,5,29,,1.64,,,59,1,1,81
SU 277,ECAFAE,INZHURI1,58.1,69.25,96,500,1970,4,33,,1.63,,,65,1,1,81
SU 278,ECAFAE,GUSTORE3,58.9167,73.3667,76,500,2430,6,30,,1.81,,,63,1,1,81
SU 279,ECAEZB,TUISKII1,57.9167,74.6667,140,800,2375,999,35,9,1.38,,,48,1,9,69
SU 280,ECAFAE,TUISKII,58,74.25,94,500,2280,7,30,,1.69,,,56,2,1,81
SU 281,,TUISKII,57.9167,74.4167,,,,,,,,,,50,2,,
SU 282,ECAFAE,U-DEM'Y1,58.3667,74.6167,120,850,2490,5,29,,1.71,,,54,1,1,81
SU 283,ECAFAE,VOLKOBS1,58.8,75.7,111,500,2500,5,31,,1.63,,,59,1,1,81
SU 284,,N-VASUGA,58.5833,76.3667,,,,,,,,,,51,2,,
SU 285,ECAFAE,V-MOISE1,58,76.4,115,500,3050,4,33,,1.71,,,63,1,14,85
SU 286,,V-SALA,58.5,77.8333,,,,,,,,,,53,3,,
SU 287,ECAGZD,V-SALA,58.5,78.0333,113,184,2553,999,32,,2,,,64,2,14,85
SU 288,,MYL'DZH7,58.8333,78.35,,,,,,,,,,61,2,,
SU 289,ECAFAD,LUGIN170,58.1667,78.8833,118,750,2460,999,34,,1.76,,,68,1,14,85
SU 290,ECAFZD,LUGIN151,58.1667,78.9167,118,227,2355,999,32,,2.1,,,64,1,14,85
SU 291,ECAFAD,NARYMSK1,58.9167,81.5,,,1850,999,,,,,,57,1,5,74
SU 292,ECAFAE,NARYMSK,58.9167,81.5167,55,500,2630,10,38,,1.76,,,75,2,14,85
SU 293,ECAFAE,OVRAZH16,58.3,81.8,99,500,2100,4,33,,1.85,,,71,1,14,85
SU 294,ECAFAD,KOLPASHE,57.9833,82.6667,,,1850,999,,,,,,53,2,5,74
SU 295,,KOLPASH6,58.1333,82.6667,,,,,,,,,,55,2,,
SU 296,ECAFZD,KOLPASHE,58.0833,82.6167,70,420,2116,999,32,,2,,,64,2,14,85
SU 297,,BELOYARS,58.5,85,,,,,,,,,,49,4,,
SU 298,ECAFAE,NYARGIN1,58.8,85,111,500,2660,3,25,,1.78,,,50,1,2,82
SU 299,ECAFAE,MAKS-YA1,58.6667,86.8333,103,500,2400,3,27,,1.7,,,54,1,2,82
SU 300,ECAFAE,CHACHAN2,58,87.25,156,500,2430,10,26,,1.7,,,52,1,2,82
SU 301,ECAFAE,YARSKII1,58.6667,87.6667,113,1620,2330,8,27,,1.75,,,54,1,2,82
SU 302,ECAFAE,SOGRINS3,57.8,67.4667,47,500,1580,5,32,,1.6,,,65,1,1,81
SU 303,ECAEZB,MIHAILO1,57.1667,70.3333,100,340,1665,999,39,17,1.32,,,51,1,9,69
SU 304,ECAFAE,NAGORNE1,57.8333,70.6667,52,500,2200,4,32,,1.65,,,63,1,14,85
SU 305,ECAFZD,U-ISHIM2,57.6667,71.1667,56,5,70,14,30,,2,,,60,1,14,85
SU 306,ECAEZB,PRIRAHT1,57.3333,72.25,71,212,2486,999,17,6,2,,,34,1,14,85
SU 307,ECAFZB,TEVRIZS1,57.5,72.4167,65,5,55,15,16,,2,,,32,1,14,85
SU 308,ECAFZB,NATALIN2,57.8333,72.5833,107,270,2650,999,28,,2,,,56,1,14,85
SU 309,,ZAV'YAL1,57.1667,73.3333,,,,,,,,,,41,6,,
SU 310,ECAFZD,CHERED10,57,73.6667,71,10,55,10,20,,2,,,40,,14,85
SU 311,,N-VASIL1,57.5,73.75,,,,,,,,,,53,2,,
SU 312,ECAFAE,BAKLYAN1,57.15,75.35,137,500,2700,7,31,,1.72,,,61,1,14,85
SU 313,ECAFAE,LITKOVS1,57.5,75.6667,132,500,2530,5,29,,1.71,,,56,1,1,81
SU 314,,AISAZSK1,57.3333,76,,,,,,,,,,46,2,,
SU 315,ECAGAD,BOCHKARE,57.0833,77,,,,999,,,,,,54,1,6,72
SU 316,ECAFAD,BOCHKAR1,57.4,76.7,129,450,2820,999,28,,1.71,,,54,1,1,81
SU 317,ECAFZD,BOCHKARE,57.0833,77,140,450,2800,999,29,2,1.59,,,46,1,9,69
SU 318,ECAFZD,BOCHKARE,56.9167,76.75,128,200,2840,999,30,,2,,,60,1,14,85
SU 319,ECAFAE,MAISK390,57.4167,77.75,128,500,2400,5,26,,1.7,,,52,1,1,81
SU 320,ECAFAE,VODORAZD,57.55,77.8,135,500,3000,6,28,,1.7,,,52,2,1,81
SU 321,,KAZANSK,57.3333,79.3333,,,,,,,,,,56,3,,
SU 322,ECAFAD,PUDINSK1,57.5833,79.4167,94,400,2240,999,31,,2,,,62,1,14,85
SU 323,,PUDINSK,57.5,79.5833,,,,,,,,,,49,2,,
SU 324,ECAFAD,SR-PARA1,57.9,80.5,126,550,2300,999,32,,1.76,,,67,1,14,85
SU 325,,GORELOY1,57.75,80.5,,,,,,,,,,52,2,,
SU 326,ECAFAB,KRYLOVS1,57.5833,82.0667,88,500,2490,999,33,,1.77,,,67,1,14,85
SU 327,ECAFAE,CHULYMS1,57.4167,88.3,136,500,2440,5,37,,1.85,,,80,1,14,85
SU 328,ECAFZB,SINARSKI,56.25,62.0833,130,0,232,126,20,4,2,,,40,12,14,85
SU 329,ECAFZD,VOZNES67,56.5,63.5,140,30,150,12,10,,2,,,20,1,14,85
SU 330,ECAFZD,TERSUK62,56.5,64.5,,10,145,13,16,,2,,,32,1,14,85
SU 331,ECAFAE,ZAVODOUK,56.5,66.8333,90,600,1180,8,25,,1.69,,,50,2,1,81
SU 332,,VIKULOV2,56.75,70.3333,,,,,,,,,,46,4,,
SU 333,ECAFAB,MALINOV1,56.5,71.25,105,740,1960,9,34,,1.57,,,63,1,1,81
SU 334,ECAFZB,MALINOV,56.75,71.3333,105,200,1850,999,24,20,2,,,48,1,14,85
SU 335,ECAFAB,CHEBURL1,56.8667,72.1667,103,800,2000,999,31,,1.77,,,62,1,14,85
SU 336,,BOL'SHE2,56,74.5833,,,,,,,,,,50,7,,
SU 337,ECAFAB,NOVOLOG,56.7,74.6333,130,960,2780,8,30,,1.66,,,54,3,1,81
SU 338,,NOVOLOG,56.6667,74.9167,,,,,,,,,,40,3,,
SU 339,ECAFZD,BERGA135,56.4167,75.0833,120,35,63,11,16,,2,,,32,1,14,85
SU 340,ECAFZD,IGORE133,56.5833,75.0833,136,50,110,21,15,,2,,,30,1,14,85
SU 341,ECAFZD,RYAZANY,56.5833,75.1667,115,30,83,40,15,,2,,,30,3,14,85
SU 342,ECAFAE,MUROMTS1,56.6,75.5,139,500,2730,7,28,,1.65,,,52,1,1,81
SU 343,,SERGEEV,56.5,76.25,,,,,,,,,,60,2,,
SU 344,ECAFZD,KYSHTOV5,56.5833,76.6667,93,10,62,10,10,,2,,,20,1,14,85
SU 345,ECAFAE,KAMYSHI1,56.7667,76.7667,107,500,2500,8,30,,1.7,,,59,1,1,81
SU 346,ECAFAE,MEZHOVSK,56.7,77.6,129,500,2120,7,35,,1.63,,,67,2,14,85
SU 347,ECAFZD,MEZHOVS1,56.5833,77.75,126,160,2400,999,27,,2,,,54,1,14,85
SU 348,ECAFAE,VESELOV2,36.6333,78.0333,131,500,2340,3,30,,1.75,,,59,1,1,81
SU 349,ECAFAE,URGUL'S1,56.7333,78,111,730,2240,6,34,,1.76,,,67,1,14,85
SU 350,ECAFZD,URGUL'S,56.7,78.0833,114,20,1410,130,30,,2,,,60,2,14,85
SU 351,ECAFZD,V-MEZHO9,56.5833,78.1667,129,10,1235,60,30,,2,,,60,1,14,85
SU 352,ECAFZD,SEVERNOE,56.3333,78.4167,122,10,90,34,15,,2,,,30,2,14,85
SU 353,,MALOIC11,56.75,78.5,,,,,,,,,,61,6,,
SU 354,ECAFZD,BERGUL'1,56.5833,78.5,129,10,1180,58,31,,2,,,62,1,14,85
SU 355,,V-TARS14,56.8333,78.6667,,,,,,,,,,63,3,,
SU 356,ECAEZB,V-TARS,56.75,78.75,135,240,1320,220,35,29,2,,,70,4,14,85
SU 357,ECAEZB,PRIBELI1,56.3333,79,133,200,2845,999,32,13,2,,,64,1,14,85
SU 358,ECAFZB,T-DASSK2,56.75,79.0833,119,80,1280,60,35,,2,,,70,1,14,85
SU 359,ECAFZD,T-DASSK3,56.75,79.1667,139,80,2370,999,34,,2,,,68,1,14,85
SU 360,ECAFZD,T-DASSK1,56.8333,79.25,134,40,1220,60,32,,2,,,64,1,14,85
SU 361,ECAFZD,POGRANIC,56.75,79.6167,145,30,1300,63,33,,2,,,66,2,14,85
SU 362,ECAFAD,PIHTOVS1,56.1167,82.75,123,250,900,999,33,,1.44,,,56,1,1,81
SU 363,ECAFZD,PIHTOVS,56,82.6667,126,40,900,999,28,,2,,,56,1,14,85
SU 364,,P-DUBRO2,56.4167,83.5,,,,,,,,,,52,3,,
SU 365,ECAFZD,SCHUCH23,55.25,63.25,171,41,120,8,32,,2,,,60,1,14,85
SU 366,ECAEZD,PETROVSK,55.3333,64.4167,122,20,1000,310,19,42,2.5,,,48,6,14,85
SU 367,ECAEZB,VARGAS10,55.25,65.8333,151,217,880,999,25,8,2.3,,,57,1,14,85
SU 368,,MIHAILO1,55.5833,66.5,,,,,,,,,,44,2,,
SU 369,ECAFZD,NAZYVAEV,55.5833,71.3333,125,25,83,22,21,,2,,,42,2,14,85
SU 370,ECAFZD,KRUTIN18,56,71.5,112,36,61,10,29,,2,,,58,1,14,85
SU 371,ECANZB,TUKALIN9,55.8333,71.75,100,50,100,10,24,23,1.97,,,47,1,17,71
SU 372,ECAFAE,LUZINO11,55.1667,72,118,40,100,13,20,,2,,,40,1,14,85
SU 373,,N-LUBIN1,55.1167,72.5,,,,,,,,,,44,3,,
SU 374,ECAEZB,BAZHENO8,55.6667,72.8333,100,50,85,7,32,15,1.95,,,32,1,17,71
SU 375,ECAFZD,KAMYSHL1,55.0833,72.9167,100,30,2057,999,26,,2,,,52,1,14,85
SU 376,,OMSKII,54.9167,73.25,,,,,,,,,,41,7,,
SU 377,ECAEZB,OMSKIIT1,55,73.3333,100,258,2637,999,28,10,2,,,56,1,14,85
SU 378,ECAFZC,OMSKII,55,73.5,110,30,120,90,25,,2,,,50,5,14,85
SU 379,ECAFZD,N-IRTY14,55.5,73.25,80,25,102,19,20,,2,,,40,1,14,85
SU 380,ECAFAD,GEORGIE1,55.5,73.8333,130,80,1940,30,23,,2,,,46,1,14,85
SU 381,ECAFZD,GEORGIE2,55.5833,73.6667,131,1300,2400,4,27,,1.65,,,49,1,1,81
SU 382,ECAFZC,DEM'YAN3,55.5,73.75,130,60,107,9,19,,1.95,,,37,1,17,71
SU 383,ECANZB,ELANKA 2,55.6667,75,140,50,100,10,18,14,1.84,,,33,1,17,71
SU 384,ECAFZD,NOVOOMS1,55.25,73.9167,118,400,3300,160,26,,2,,,52,1,14,85
SU 385,ECAFZD,GOR'KO99,55.3333,74.3333,112,45,80,14,14,,2,,,28,1,14,85
SU 386,ECAFZD,KAZAKOV2,55.5833,74.3333,112,53,180,20,10,,2,,,20,1,14,85
SU 387,ECAFZD,KALAC118,55.0833,74.5833,106,40,75,7,15,,2,,,30,1,14,85
SU 388,,TATARSK1,55.3,76.1,,,,,,,,,,45,2,,
SU 389,ECAFZD,VENG4077,55.6667,76.75,101,35,96,13,12,,2,,,25,1,14,85
SU 390,ECAFZD,CRASNO14,55.5,76.8333,110,45,214,22,12,,2,,,24,1,14,85
SU 391,ECANZB,OSINTSE6,55.5833,77.1667,130,50,100,10,15,37,2.05,,,31,1,17,71
SU 392,ECAFZD,MARIINK4,56,77.25,115,30,61,10,10,,2,,,20,1,14,85
SU 393,ECAFAD,TEBISSK2,55.4667,77.4667,111,550,2310,999,26,,1.72,,,48,1,1,81
SU 394,ECAFZD,TEBISSK,55.3333,77.5,111,120,2400,999,26,,2,,,52,2,14,85
SU 395,ECAFZD,KVASHNI1,55.0833,77.8333,110,20,80,11,10,,2,,,20,3,18,82
SU 396,ECAFAD,BARABI,55.4,78.2833,129,770,1460,999,24,,1.74,,,46,1,1,81
SU 397,,BARABI68,55.3333,78.4167,,,,,,,,,,31,2,,
SU 398,ECAEZD,GORBUNO4,55.5833,78.4167,130,50,100,10,22,26,1.87,,,42,1,17,71
SU 399,ECAFAD,GORBUNO1,55.4167,78.5,129,400,2100,999,34,,1.61,,,61,1,14,85
SU 400,ECAFZD,PENZINO,55.2833,78.8333,128,10,274,270,14,,2,,,28,18,14,85
SU 401,ECAFZD,BAKMAS11,55.1667,78.8333,122,196,430,999,22,,2,,,44,1,14,85
SU 402,ECAFZD,S-KARAPU,55.0833,78.9167,114,10,430,999,25,,2,,,50,2,14,85
SU 403,ECAFZD,UBINS174,55.3333,79.6667,136,30,63,10,20,,2,,,40,1,14,85
SU 404,ECAFZD,KARGATSK,55.25,80.25,140,10,190,37,17,,2,,,35,4,18,82
SU 405,ECAFZD,PETROGRA,55.0833,80.4167,139,70,340,61,15,,2,,,30,2,14,85
SU 406,ECAFZD,PEN'KI66,55.5,81.5833,150,46,108,15,16,,2,,,32,1,14,85
SU 407,ECAFZD,EPIFAN49,55.3333,81.8333,150,30,80,9,24,,2,,,48,1,14,85
SU 408,ECAFZD,KOCHEN65,55.1,82.1667,150,25,70,10,28,,1.95,,,54,1,13,78
SU 409,ECAFZD,KOCHENE,55,82.25,150,20,123,130,35,,2,,,70,9,14,85
SU 410,ECAFZD,SHARYP93,54.8333,63.5,,10,120,11,13,,2,,,26,1,14,85
SU 411,ECAEZD,MATVE259,54.8333,63.6667,173,100,590,24,14,5,3,,,41,1,14,85
SU 412,ECAEZD,UGLOVSKA,54.8333,63.75,167,10,600,64,17,2,2.9,,,49,3,14,85
SU 413,ECAFZD,RYBNOE36,54.8333,64,,20,147,12,15,,2,,,30,1,14,85
SU 414,ECAEZD,GAVRI153,54.8333,64,169,40,540,25,26,16,2.5,,,65,1,14,85
SU 415,ECAEZD,BEREZOVS,54.9167,64,163,40,680,151,21,6,2.7,,,57,6,14,85
SU 416,ECAEZD,DUVANKUL,54.5,64.8333,95,10,2780,999,19,14,2.7,,,51,2,14,85
SU 417,ECAEZD,PRITO175,54.8333,64.9167,,0,686,999,16,10,2.2,,,35,1,14,85
SU 418,ECAFZD,TALANKER,54.4167,68.3333,125,10,170,68,10,,2,,,20,4,14,85
SU 419,ECAFZD,KORN2593,54,68.4167,,15,90,16,20,,2,,,40,1,14,85
SU 420,ECAFZD,DVINSKII,54.1667,68.45,,10,97,16,12,,2,,,24,2,14,85
SU 421,ECAFZD,SARYKOL',54.1667,68.5333,,10,146,22,12,,2,,,24,2,14,85
SU 422,ECAFZD,NIZH2546,54.4167,68.6667,130,10,100,9,10,,2,,,20,1,14,85
SU 423,ECAFAD,YAKOVLE1,54.9,70.2167,140,500,1050,999,28,,1.64,,,49,1,1,81
SU 424,ECAFZD,BELOTURN,54.5,71.5833,117,10,78,25,21,,2,,,42,2,14,85
SU 425,ECAFZD,POLTAV15,54.3333,71.75,124,10,65,11,27,,2,,,54,1,14,85
SU 426,ECAFZD,MOSKA154,54.9167,72.3333,114,30,60,12,17,,2,,,34,1,14,85
SU 427,ECAFZD,BORISOVK,54.75,72.5,110,10,91,29,19,,2,,,38,2,14,85
SU 428,ECAFZD,MAR'Y144,55,72.6667,110,40,81,14,18,,2,,,36,1,14,85
SU 429,ECAFZD,ODESSA4,54.25,72.8333,124,25,70,9,23,,2,,,46,1,14,85
SU 430,ECAFZD,CHUCREE1,55,73.1667,93,35,76,9,28,,2,,,56,1,14,85
SU 431,ECAFZD,PAVLO214,54.25,73.5833,122,55,82,7,14,,2,,,28,1,14,85
SU 432,ECAFZD,HARLAM51,54.6667,73.6667,87,37,66,4,23,,2,,,46,1,14,85
SU 433,ECAFZD,NOVOUR96,54.3333,74.0833,94,39,83,9,19,,2,,,38,1,14,85
SU 434,ECAFZD,CHERLA13,54.1667,74.8333,113,30,100,15,17,,2,,,34,1,14,85
SU 435,ECAFZD,LUBIMOVK,54.6667,75,90,30,112,28,25,,2,,,50,2,14,85
SU 436,ECAFZD,MEDET187,54.1667,75.5833,110,35,80,9,19,,2,,,38,1,14,85
SU 437,ECAFZD,CHISTOO5,54.75,76.5833,112,10,116,17,13,,2,,,26,1,14,85
SU 438,ECAFZD,UDINO159,54.75,76.75,114,10,50,13,10,,2,,,20,1,14,85
SU 439,ECAFZD,GOROD460,54.6667,78,110,20,70,12,25,,2,,,50,1,14,85
SU 440,,KOL'T431,55,80.25,,,,,,,,,,25,2,,
SU 441,ECAFZD,KOCHKI,54.3333,80.5,155,10,120,15,10,,2,,,20,2,14,85
SU 442,ECAFZD,UZHANI39,54.6667,81,179,30,116,11,18,,2,,,36,1,14,85
SU 443,ECAFZD,ALEKSEEV,54.5,81.1667,173,10,80,14,12,,2,,,22,1,14,85
SU 444,ECAFZD,ANTIPI51,55,81.5833,166,27,80,14,25,,2,,,50,1,14,85
SU 445,ECAFZD,POVAREN5,54.8333,82.1667,160,20,90,14,27,,2,,,53,1,18,82
SU 446,ECAFZD,KAZAKO16,54.9167,82.3333,125,30,95,14,29,,2,,,58,1,18,82
SU 447,ECAFZD,ALABOTA,53.9167,73.75,115,10,82,20,16,,2,,,32,2,14,85
SU 448,ECAFZD,R.POLYA8,53.75,73.9167,127,35,83,15,25,,2,,,50,1,14,85
SU 449,ECAFZD,SLAVGOR1,53.3333,78.5,126,40,550,999,10,,2,,,20,1,14,85
SU 450,ECAFZD,HABARY12,53.6,79.6,150,50,240,20,26,,1.96,,,51,1,13,78
SU 451,ECAFZD,SHELABO1,53.4167,82.8333,170,30,110,14,28,,1.95,,,55,1,11,74
SU 452,ECAFZD,GON'BA16,53.3667,83.8667,150,80,210,26,31,,1.95,,,61,1,13,78
SU 453,ECAFZD,MAMONT51,52.7167,81.6167,200,70,265,20,34,,2,,,67,1,18,82
SU 454,ECAFZD,ALEISK52,52.4333,82.9,200,10,120,22,42,,1.95,,,82,1,13,78
SU 455,ECAFZD,U-CHAR58,52.3333,83.7333,200,50,160,22,49,,1.95,,,96,1,13,78
SU 456,ECAFZD,TROITS56,52.9333,84.7667,250,20,95,16,29,,1.95,,,57,1,13,78
SU 457,EBAGHC,BALAHNIN,72.75,99.25,70,600,3480,999,24,,1.76,,,42,2,4,83
SU 458,EBAGHC,SR-PYAS9,71.45,90.3333,90,700,2300,999,23,,2.03,,,47,1,4,83
SU 459,EAAEHB,ANABAR,71.5833,110.6667,70,20,650,125,8,10,2.3,,,18,4,4,83
SU 460,EDAGHC,OZERNAYA,70.5833,85.2,40,600,3700,999,29,,2.3,1 0.,4,52,3,4,83
SU 461,EBAGHB,HANARSP5,70,98.25,256,20,400,20,18,,2.14,2 1.,6,38,1,4,83
